product_id,product_name,category,price,status
PROD0508,Product_508,Grocery,376.19,ACTIVE
PROD0509,Product_509,Home,139.0,ACTIVE
PROD0510,Product_510,Clothing,35.66,DISCONTINUED
PROD0511,Product_511,Grocery,581.36,ACTIVE
PROD0512,Product_512,Clothing,237.85,DISCONTINUED
PROD0513,Product_513,Grocery,574.04,ACTIVE
PROD0514,Product_514,Electronics,320.32,ACTIVE
PROD0515,Product_515,Clothing,105.46,ACTIVE
PROD0516,Product_516,Home,753.4,ACTIVE
PROD0517,Product_517,Clothing,729.81,DISCONTINUED
PROD0518,Product_518,Grocery,66.89,DISCONTINUED
PROD0519,Product_519,Home,617.79,DISCONTINUED
PROD0520,Product_520,Grocery,11.98,ACTIVE
PROD0521,Product_521,Clothing,693.08,DISCONTINUED
PROD0522,Product_522,Grocery,921.85,DISCONTINUED
PROD0523,Product_523,Electronics,386.72,DISCONTINUED
PROD0524,Product_524,Clothing,417.26,ACTIVE
PROD0525,Product_525,Home,390.51,DISCONTINUED
PROD0526,Product_526,Home,148.18,DISCONTINUED
PROD0527,Product_527,Grocery,652.04,ACTIVE
PROD0528,Product_528,Home,81.65,ACTIVE
PROD0529,Product_529,Grocery,994.9,ACTIVE
PROD0530,Product_530,Grocery,689.68,DISCONTINUED
PROD0531,Product_531,Grocery,811.23,DISCONTINUED
PROD0532,Product_532,Grocery,123.25,DISCONTINUED
PROD0533,Product_533,Electronics,719.59,ACTIVE
PROD0534,Product_534,Home,351.44,DISCONTINUED
PROD0535,Product_535,Clothing,504.52,ACTIVE
PROD0536,Product_536,Electronics,413.92,DISCONTINUED
PROD0537,Product_537,Grocery,402.75,ACTIVE
PROD0538,Product_538,Grocery,112.2,DISCONTINUED
PROD0539,Product_539,Clothing,406.15,ACTIVE
PROD0540,Product_540,Electronics,509.37,ACTIVE
PROD0541,Product_541,Grocery,424.85,DISCONTINUED
PROD0542,Product_542,Home,617.52,DISCONTINUED
PROD0543,Product_543,Home,214.9,DISCONTINUED
PROD0544,Product_544,Grocery,354.77,ACTIVE
PROD0545,Product_545,Electronics,600.58,ACTIVE
PROD0546,Product_546,Home,644.56,ACTIVE
PROD0547,Product_547,Grocery,395.32,ACTIVE
PROD0548,Product_548,Home,72.98,ACTIVE
PROD0549,Product_549,Grocery,192.37,DISCONTINUED
PROD0550,Product_550,Grocery,481.89,ACTIVE
PROD0551,Product_551,Grocery,613.2,ACTIVE
PROD0552,Product_552,Home,814.2,ACTIVE
PROD0553,Product_553,Home,512.23,DISCONTINUED
PROD0554,Product_554,Grocery,908.85,ACTIVE
PROD0555,Product_555,Clothing,434.75,ACTIVE
PROD0556,Product_556,Grocery,950.14,DISCONTINUED
PROD0557,Product_557,Home,638.48,DISCONTINUED
PROD0558,Product_558,Electronics,625.89,ACTIVE
PROD0559,Product_559,Electronics,388.22,ACTIVE
PROD0560,Product_560,Clothing,958.05,DISCONTINUED
PROD0561,Product_561,Clothing,461.89,DISCONTINUED
PROD0562,Product_562,Electronics,5.53,DISCONTINUED
PROD0563,Product_563,Electronics,991.46,DISCONTINUED
PROD0564,Product_564,Grocery,242.83,ACTIVE
PROD0565,Product_565,Home,588.93,ACTIVE
PROD0566,Product_566,Clothing,231.68,DISCONTINUED
PROD0567,Product_567,Clothing,689.29,ACTIVE
PROD0568,Product_568,Home,119.34,DISCONTINUED
PROD0569,Product_569,Electronics,958.91,DISCONTINUED
PROD0570,Product_570,Home,385.29,DISCONTINUED
PROD0571,Product_571,Clothing,640.63,DISCONTINUED
PROD0572,Product_572,Grocery,879.68,DISCONTINUED
PROD0573,Product_573,Grocery,113.85,ACTIVE
PROD0574,Product_574,Grocery,472.17,DISCONTINUED
PROD0575,Product_575,Home,77.43,DISCONTINUED
PROD0576,Product_576,Electronics,521.93,ACTIVE
PROD0577,Product_577,Home,852.13,DISCONTINUED
PROD0578,Product_578,Clothing,79.79,DISCONTINUED
PROD0579,Product_579,Grocery,165.35,DISCONTINUED
PROD0580,Product_580,Home,920.26,ACTIVE
PROD0581,Product_581,Electronics,685.86,DISCONTINUED
PROD0582,Product_582,Electronics,287.97,ACTIVE
PROD0583,Product_583,Electronics,572.09,ACTIVE
PROD0584,Product_584,Grocery,163.06,ACTIVE
PROD0585,Product_585,Home,602.46,ACTIVE
PROD0586,Product_586,Home,474.38,ACTIVE
PROD0587,Product_587,Home,189.54,ACTIVE
PROD0588,Product_588,Electronics,139.07,ACTIVE
PROD0589,Product_589,Grocery,929.95,ACTIVE
PROD0590,Product_590,Home,779.15,ACTIVE
PROD0591,Product_591,Clothing,967.04,DISCONTINUED
PROD0592,Product_592,Clothing,991.94,ACTIVE
PROD0593,Product_593,Clothing,863.71,DISCONTINUED
PROD0594,Product_594,Electronics,533.96,ACTIVE
PROD0595,Product_595,Home,591.24,DISCONTINUED
PROD0596,Product_596,Electronics,140.47,ACTIVE
PROD0597,Product_597,Clothing,118.4,ACTIVE
PROD0598,Product_598,Grocery,724.25,DISCONTINUED
PROD0599,Product_599,Home,634.71,ACTIVE
PROD0600,Product_600,Electronics,202.65,ACTIVE
PROD0601,Product_601,Grocery,285.77,ACTIVE
PROD0602,Product_602,Electronics,813.5,ACTIVE
PROD0603,Product_603,Home,66.98,DISCONTINUED
PROD0604,Product_604,Grocery,647.76,DISCONTINUED
PROD0605,Product_605,Electronics,636.59,ACTIVE
PROD0606,Product_606,Electronics,771.86,DISCONTINUED
PROD0607,Product_607,Clothing,958.41,ACTIVE
PROD0608,Product_608,Home,415.53,DISCONTINUED
PROD0609,Product_609,Home,380.31,DISCONTINUED
PROD0610,Product_610,Home,137.03,ACTIVE
PROD0611,Product_611,Electronics,697.15,ACTIVE
PROD0612,Product_612,Electronics,146.96,ACTIVE
PROD0613,Product_613,Grocery,951.64,DISCONTINUED
PROD0614,Product_614,Grocery,398.24,DISCONTINUED
PROD0615,Product_615,Home,563.67,DISCONTINUED
PROD0616,Product_616,Electronics,988.71,ACTIVE
PROD0617,Product_617,Home,388.31,ACTIVE
PROD0618,Product_618,Electronics,892.72,DISCONTINUED
PROD0619,Product_619,Electronics,167.71,ACTIVE
PROD0620,Product_620,Grocery,636.37,DISCONTINUED
PROD0621,Product_621,Electronics,822.26,ACTIVE
PROD0622,Product_622,Electronics,315.53,ACTIVE
PROD0623,Product_623,Clothing,655.53,DISCONTINUED
PROD0624,Product_624,Home,20.25,DISCONTINUED
PROD0625,Product_625,Grocery,54.3,ACTIVE
PROD0626,Product_626,Grocery,820.58,DISCONTINUED
PROD0627,Product_627,Clothing,658.37,DISCONTINUED
PROD0628,Product_628,Grocery,436.93,DISCONTINUED
PROD0629,Product_629,Home,674.02,ACTIVE
PROD0630,Product_630,Home,122.24,ACTIVE
PROD0631,Product_631,Electronics,786.14,DISCONTINUED
PROD0632,Product_632,Home,705.79,DISCONTINUED
PROD0633,Product_633,Clothing,719.63,DISCONTINUED
PROD0634,Product_634,Grocery,614.68,ACTIVE
PROD0635,Product_635,Home,110.5,ACTIVE
PROD0636,Product_636,Grocery,655.25,DISCONTINUED
PROD0637,Product_637,Clothing,302.78,ACTIVE
PROD0638,Product_638,Grocery,682.32,ACTIVE
PROD0639,Product_639,Grocery,545.32,DISCONTINUED
PROD0640,Product_640,Electronics,20.18,DISCONTINUED
PROD0641,Product_641,Electronics,279.95,ACTIVE
PROD0642,Product_642,Electronics,540.6,ACTIVE
PROD0643,Product_643,Grocery,273.89,DISCONTINUED
PROD0644,Product_644,Grocery,551.44,ACTIVE
PROD0645,Product_645,Clothing,460.76,ACTIVE
PROD0646,Product_646,Electronics,434.35,ACTIVE
PROD0647,Product_647,Electronics,193.74,ACTIVE
PROD0648,Product_648,Clothing,105.45,DISCONTINUED
PROD0649,Product_649,Grocery,513.94,DISCONTINUED
PROD0650,Product_650,Home,938.83,DISCONTINUED
PROD0651,Product_651,Grocery,448.84,ACTIVE
PROD0652,Product_652,Electronics,132.41,DISCONTINUED
PROD0653,Product_653,Home,264.2,ACTIVE
PROD0654,Product_654,Grocery,148.09,DISCONTINUED
PROD0655,Product_655,Clothing,116.95,DISCONTINUED
PROD0656,Product_656,Grocery,211.48,ACTIVE
PROD0657,Product_657,Home,63.65,ACTIVE
PROD0658,Product_658,Clothing,809.25,DISCONTINUED
PROD0659,Product_659,Electronics,186.77,ACTIVE
PROD0660,Product_660,Home,853.42,DISCONTINUED
PROD0661,Product_661,Grocery,166.46,DISCONTINUED
PROD0662,Product_662,Clothing,981.03,DISCONTINUED
PROD0663,Product_663,Grocery,60.83,DISCONTINUED
PROD0664,Product_664,Grocery,779.98,ACTIVE
PROD0665,Product_665,Electronics,77.78,DISCONTINUED
PROD0666,Product_666,Clothing,884.41,DISCONTINUED
PROD0667,Product_667,Grocery,631.58,ACTIVE
PROD0668,Product_668,Electronics,108.65,DISCONTINUED
PROD0669,Product_669,Home,329.07,ACTIVE
PROD0670,Product_670,Electronics,586.96,DISCONTINUED
PROD0671,Product_671,Home,921.72,ACTIVE
PROD0672,Product_672,Clothing,658.91,DISCONTINUED
PROD0673,Product_673,Grocery,644.73,DISCONTINUED
PROD0674,Product_674,Grocery,597.15,ACTIVE
PROD0675,Product_675,Home,8.73,ACTIVE
PROD0676,Product_676,Grocery,475.76,DISCONTINUED
PROD0677,Product_677,Home,922.16,DISCONTINUED
PROD0678,Product_678,Grocery,59.46,DISCONTINUED
PROD0679,Product_679,Electronics,450.96,ACTIVE
PROD0680,Product_680,Electronics,378.37,DISCONTINUED
PROD0681,Product_681,Grocery,123.43,DISCONTINUED
PROD0682,Product_682,Clothing,374.2,ACTIVE
PROD0683,Product_683,Grocery,62.69,DISCONTINUED
PROD0684,Product_684,Home,198.98,DISCONTINUED
PROD0685,Product_685,Grocery,857.25,DISCONTINUED
PROD0686,Product_686,Home,469.66,ACTIVE
PROD0687,Product_687,Electronics,123.74,ACTIVE
PROD0688,Product_688,Electronics,216.43,DISCONTINUED
PROD0689,Product_689,Home,190.74,DISCONTINUED
PROD0690,Product_690,Clothing,264.46,ACTIVE
PROD0691,Product_691,Home,893.78,DISCONTINUED
PROD0692,Product_692,Clothing,413.27,ACTIVE
PROD0693,Product_693,Electronics,797.56,DISCONTINUED
PROD0694,Product_694,Home,943.12,DISCONTINUED
PROD0695,Product_695,Grocery,371.23,ACTIVE
PROD0696,Product_696,Grocery,279.81,ACTIVE
PROD0697,Product_697,Electronics,472.97,DISCONTINUED
PROD0698,Product_698,Grocery,797.18,ACTIVE
PROD0699,Product_699,Grocery,580.41,ACTIVE
PROD0700,Product_700,Clothing,61.34,DISCONTINUED
PROD0701,Product_701,Grocery,319.52,DISCONTINUED
PROD0702,Product_702,Electronics,977.17,ACTIVE
PROD0703,Product_703,Grocery,75.51,ACTIVE
PROD0704,Product_704,Grocery,619.94,ACTIVE
PROD0705,Product_705,Electronics,359.98,DISCONTINUED
PROD0706,Product_706,Electronics,575.32,DISCONTINUED
PROD0707,Product_707,Clothing,432.15,DISCONTINUED
PROD0708,Product_708,Home,403.63,ACTIVE
PROD0709,Product_709,Grocery,901.02,DISCONTINUED
PROD0710,Product_710,Grocery,284.81,DISCONTINUED
PROD0711,Product_711,Clothing,354.29,DISCONTINUED
PROD0712,Product_712,Grocery,800.68,ACTIVE
PROD0713,Product_713,Home,583.82,ACTIVE
PROD0714,Product_714,Grocery,756.95,DISCONTINUED
PROD0715,Product_715,Home,382.2,ACTIVE
PROD0716,Product_716,Clothing,125.73,DISCONTINUED
PROD0717,Product_717,Electronics,679.66,DISCONTINUED
PROD0718,Product_718,Electronics,824.24,DISCONTINUED
PROD0719,Product_719,Clothing,888.78,DISCONTINUED
PROD0720,Product_720,Clothing,708.41,DISCONTINUED
PROD0721,Product_721,Grocery,811.27,ACTIVE
PROD0722,Product_722,Home,886.16,ACTIVE
PROD0723,Product_723,Clothing,771.4,ACTIVE
PROD0724,Product_724,Home,443.45,DISCONTINUED
PROD0725,Product_725,Clothing,238.43,DISCONTINUED
PROD0726,Product_726,Clothing,242.17,DISCONTINUED
PROD0727,Product_727,Electronics,155.65,DISCONTINUED
PROD0728,Product_728,Grocery,621.92,DISCONTINUED
PROD0729,Product_729,Clothing,628.68,ACTIVE
PROD0730,Product_730,Home,390.14,DISCONTINUED
PROD0731,Product_731,Electronics,33.29,ACTIVE
PROD0732,Product_732,Grocery,199.59,DISCONTINUED
PROD0733,Product_733,Grocery,437.26,ACTIVE
PROD0734,Product_734,Clothing,305.3,ACTIVE
PROD0735,Product_735,Electronics,993.42,ACTIVE
PROD0736,Product_736,Home,944.37,ACTIVE
PROD0737,Product_737,Grocery,997.67,DISCONTINUED
PROD0738,Product_738,Clothing,480.86,ACTIVE
PROD0739,Product_739,Grocery,105.52,DISCONTINUED
PROD0740,Product_740,Clothing,26.51,ACTIVE
PROD0741,Product_741,Home,468.18,DISCONTINUED
PROD0742,Product_742,Home,988.26,DISCONTINUED
PROD0743,Product_743,Electronics,351.68,DISCONTINUED
PROD0744,Product_744,Clothing,331.11,ACTIVE
PROD0745,Product_745,Home,924.45,ACTIVE
PROD0746,Product_746,Electronics,673.87,ACTIVE
PROD0747,Product_747,Electronics,235.2,ACTIVE
PROD0748,Product_748,Grocery,217.28,DISCONTINUED
PROD0749,Product_749,Clothing,459.22,ACTIVE
PROD0750,Product_750,Grocery,362.74,ACTIVE
PROD0751,Product_751,Grocery,737.08,DISCONTINUED
PROD0752,Product_752,Grocery,971.9,ACTIVE
PROD0753,Product_753,Clothing,671.64,ACTIVE
PROD0754,Product_754,Electronics,853.27,ACTIVE
PROD0755,Product_755,Electronics,333.16,ACTIVE
PROD0756,Product_756,Grocery,653.39,ACTIVE
PROD0757,Product_757,Grocery,342.92,DISCONTINUED
PROD0758,Product_758,Grocery,624.94,DISCONTINUED
PROD0759,Product_759,Grocery,577.47,DISCONTINUED
PROD0760,Product_760,Home,418.51,DISCONTINUED
PROD0761,Product_761,Electronics,702.4,ACTIVE
PROD0762,Product_762,Electronics,126.34,ACTIVE
PROD0763,Product_763,Clothing,536.59,ACTIVE
PROD0764,Product_764,Clothing,656.35,DISCONTINUED
PROD0765,Product_765,Grocery,436.31,ACTIVE
PROD0766,Product_766,Clothing,778.19,DISCONTINUED
PROD0767,Product_767,Clothing,298.56,ACTIVE
PROD0768,Product_768,Clothing,809.12,DISCONTINUED
PROD0769,Product_769,Clothing,470.07,ACTIVE
PROD0770,Product_770,Clothing,310.97,ACTIVE
PROD0771,Product_771,Grocery,301.18,DISCONTINUED
PROD0772,Product_772,Clothing,709.33,DISCONTINUED
PROD0773,Product_773,Home,221.46,DISCONTINUED
PROD0774,Product_774,Grocery,540.95,ACTIVE
PROD0775,Product_775,Home,216.16,ACTIVE
PROD0776,Product_776,Grocery,707.06,ACTIVE
PROD0777,Product_777,Clothing,730.96,ACTIVE
PROD0778,Product_778,Home,389.75,ACTIVE
PROD0779,Product_779,Electronics,81.44,DISCONTINUED
PROD0780,Product_780,Clothing,928.94,DISCONTINUED
PROD0781,Product_781,Home,524.36,ACTIVE
PROD0782,Product_782,Grocery,908.33,ACTIVE
PROD0783,Product_783,Home,706.38,ACTIVE
PROD0784,Product_784,Clothing,746.11,ACTIVE
PROD0785,Product_785,Electronics,509.57,DISCONTINUED
PROD0786,Product_786,Electronics,493.04,ACTIVE
PROD0787,Product_787,Home,158.29,DISCONTINUED
PROD0788,Product_788,Clothing,902.28,ACTIVE
PROD0789,Product_789,Home,49.44,DISCONTINUED
PROD0790,Product_790,Home,914.48,ACTIVE
PROD0791,Product_791,Home,407.32,DISCONTINUED
PROD0792,Product_792,Clothing,989.38,ACTIVE
PROD0793,Product_793,Grocery,872.32,DISCONTINUED
PROD0794,Product_794,Electronics,538.74,ACTIVE
PROD0795,Product_795,Home,423.0,DISCONTINUED
PROD0796,Product_796,Electronics,748.65,DISCONTINUED
PROD0797,Product_797,Electronics,473.88,ACTIVE
PROD0798,Product_798,Clothing,284.73,ACTIVE
PROD0799,Product_799,Grocery,950.48,DISCONTINUED
PROD0800,Product_800,Home,188.7,ACTIVE
PROD0801,Product_801,Grocery,430.63,ACTIVE
PROD0802,Product_802,Grocery,717.04,ACTIVE
PROD0803,Product_803,Clothing,724.62,ACTIVE
PROD0804,Product_804,Electronics,482.01,DISCONTINUED
PROD0805,Product_805,Electronics,100.22,DISCONTINUED
PROD0806,Product_806,Clothing,432.16,ACTIVE
PROD0807,Product_807,Home,444.46,ACTIVE
PROD0808,Product_808,Clothing,671.54,ACTIVE
PROD0809,Product_809,Home,197.77,DISCONTINUED
PROD0810,Product_810,Home,89.33,ACTIVE
PROD0811,Product_811,Grocery,379.16,DISCONTINUED
PROD0812,Product_812,Clothing,71.8,ACTIVE
PROD0813,Product_813,Clothing,43.69,DISCONTINUED
PROD0814,Product_814,Grocery,877.31,ACTIVE
PROD0815,Product_815,Home,62.65,ACTIVE
PROD0816,Product_816,Clothing,634.8,DISCONTINUED
PROD0817,Product_817,Grocery,622.15,DISCONTINUED
PROD0818,Product_818,Clothing,314.92,ACTIVE
PROD0819,Product_819,Grocery,37.17,ACTIVE
PROD0820,Product_820,Electronics,493.02,ACTIVE
PROD0821,Product_821,Grocery,419.79,ACTIVE
PROD0822,Product_822,Clothing,891.07,ACTIVE
PROD0823,Product_823,Grocery,220.1,DISCONTINUED
PROD0824,Product_824,Home,537.49,DISCONTINUED
PROD0825,Product_825,Home,703.38,DISCONTINUED
PROD0826,Product_826,Electronics,639.26,DISCONTINUED
PROD0827,Product_827,Grocery,834.58,DISCONTINUED
PROD0828,Product_828,Clothing,732.77,DISCONTINUED
PROD0829,Product_829,Electronics,289.21,ACTIVE
PROD0830,Product_830,Electronics,13.14,ACTIVE
PROD0831,Product_831,Home,476.68,DISCONTINUED
PROD0832,Product_832,Clothing,172.3,ACTIVE
PROD0833,Product_833,Clothing,308.06,DISCONTINUED
PROD0834,Product_834,Grocery,955.71,ACTIVE
PROD0835,Product_835,Home,308.97,ACTIVE
PROD0836,Product_836,Clothing,421.52,DISCONTINUED
PROD0837,Product_837,Clothing,644.11,ACTIVE
PROD0838,Product_838,Electronics,636.68,ACTIVE
PROD0839,Product_839,Electronics,567.95,DISCONTINUED
PROD0840,Product_840,Grocery,413.81,ACTIVE
PROD0841,Product_841,Grocery,551.05,DISCONTINUED
PROD0842,Product_842,Clothing,101.8,DISCONTINUED
PROD0843,Product_843,Clothing,448.16,ACTIVE
PROD0844,Product_844,Clothing,411.37,ACTIVE
PROD0845,Product_845,Grocery,909.29,DISCONTINUED
PROD0846,Product_846,Grocery,422.12,DISCONTINUED
PROD0847,Product_847,Clothing,434.23,DISCONTINUED
PROD0848,Product_848,Clothing,956.43,ACTIVE
PROD0849,Product_849,Electronics,463.91,ACTIVE
PROD0850,Product_850,Electronics,977.72,ACTIVE
PROD0851,Product_851,Grocery,256.5,ACTIVE
PROD0852,Product_852,Electronics,449.74,ACTIVE
PROD0853,Product_853,Grocery,676.57,ACTIVE
PROD0854,Product_854,Home,89.94,DISCONTINUED
PROD0855,Product_855,Home,144.51,DISCONTINUED
PROD0856,Product_856,Electronics,39.61,ACTIVE
PROD0857,Product_857,Grocery,488.93,ACTIVE
PROD0858,Product_858,Electronics,120.49,ACTIVE
PROD0859,Product_859,Electronics,824.74,DISCONTINUED
PROD0860,Product_860,Grocery,943.43,DISCONTINUED
PROD0861,Product_861,Clothing,61.02,ACTIVE
PROD0862,Product_862,Electronics,633.8,DISCONTINUED
PROD0863,Product_863,Clothing,817.53,DISCONTINUED
PROD0864,Product_864,Clothing,781.48,ACTIVE
PROD0865,Product_865,Home,309.14,ACTIVE
PROD0866,Product_866,Clothing,476.8,ACTIVE
PROD0867,Product_867,Clothing,815.28,ACTIVE
PROD0868,Product_868,Grocery,320.47,DISCONTINUED
PROD0869,Product_869,Clothing,770.77,DISCONTINUED
PROD0870,Product_870,Electronics,217.12,ACTIVE
PROD0871,Product_871,Grocery,518.65,DISCONTINUED
PROD0872,Product_872,Clothing,144.05,ACTIVE
PROD0873,Product_873,Grocery,531.11,DISCONTINUED
PROD0874,Product_874,Electronics,585.27,ACTIVE
PROD0875,Product_875,Electronics,455.24,ACTIVE
PROD0876,Product_876,Home,506.7,ACTIVE
PROD0877,Product_877,Electronics,640.6,ACTIVE
PROD0878,Product_878,Clothing,23.42,ACTIVE
PROD0879,Product_879,Home,62.97,ACTIVE
PROD0880,Product_880,Electronics,412.07,ACTIVE
PROD0881,Product_881,Electronics,134.44,ACTIVE
PROD0882,Product_882,Home,877.44,DISCONTINUED
PROD0883,Product_883,Clothing,826.1,ACTIVE
PROD0884,Product_884,Grocery,504.95,DISCONTINUED
PROD0885,Product_885,Grocery,866.6,DISCONTINUED
PROD0886,Product_886,Electronics,900.4,DISCONTINUED
PROD0887,Product_887,Clothing,263.18,ACTIVE
PROD0888,Product_888,Grocery,923.91,ACTIVE
PROD0889,Product_889,Home,772.31,DISCONTINUED
PROD0890,Product_890,Home,333.94,ACTIVE
PROD0891,Product_891,Electronics,702.31,DISCONTINUED
PROD0892,Product_892,Clothing,376.59,ACTIVE
PROD0893,Product_893,Electronics,951.2,ACTIVE
PROD0894,Product_894,Home,242.48,ACTIVE
PROD0895,Product_895,Home,545.52,ACTIVE
PROD0896,Product_896,Clothing,375.29,ACTIVE
PROD0897,Product_897,Electronics,174.47,ACTIVE
PROD0898,Product_898,Clothing,911.06,ACTIVE
PROD0899,Product_899,Electronics,410.76,ACTIVE
PROD0900,Product_900,Home,753.47,DISCONTINUED
PROD0901,Product_901,Home,56.24,ACTIVE
PROD0902,Product_902,Electronics,87.75,ACTIVE
PROD0903,Product_903,Grocery,230.37,ACTIVE
PROD0904,Product_904,Electronics,992.41,DISCONTINUED
PROD0905,Product_905,Grocery,287.99,ACTIVE
PROD0906,Product_906,Home,722.25,DISCONTINUED
PROD0907,Product_907,Electronics,970.28,ACTIVE
PROD0908,Product_908,Clothing,21.33,DISCONTINUED
PROD0909,Product_909,Home,258.45,DISCONTINUED
PROD0910,Product_910,Home,241.72,DISCONTINUED
PROD0911,Product_911,Home,712.67,DISCONTINUED
PROD0912,Product_912,Home,944.01,ACTIVE
PROD0913,Product_913,Home,345.07,DISCONTINUED
PROD0914,Product_914,Grocery,810.97,DISCONTINUED
PROD0915,Product_915,Clothing,227.16,DISCONTINUED
PROD0916,Product_916,Electronics,130.4,ACTIVE
PROD0917,Product_917,Grocery,448.11,DISCONTINUED
PROD0918,Product_918,Electronics,538.54,ACTIVE
PROD0919,Product_919,Grocery,185.02,DISCONTINUED
PROD0920,Product_920,Clothing,868.22,ACTIVE
PROD0921,Product_921,Grocery,291.53,ACTIVE
PROD0922,Product_922,Grocery,136.57,ACTIVE
PROD0923,Product_923,Clothing,625.28,DISCONTINUED
PROD0924,Product_924,Electronics,422.17,DISCONTINUED
PROD0925,Product_925,Clothing,764.67,DISCONTINUED
PROD0926,Product_926,Electronics,364.44,ACTIVE
PROD0927,Product_927,Home,549.13,ACTIVE
PROD0928,Product_928,Home,156.16,DISCONTINUED
PROD0929,Product_929,Home,431.96,ACTIVE
PROD0930,Product_930,Electronics,78.37,DISCONTINUED
PROD0931,Product_931,Clothing,239.53,DISCONTINUED
PROD0932,Product_932,Clothing,119.85,ACTIVE
PROD0933,Product_933,Electronics,368.84,DISCONTINUED
PROD0934,Product_934,Home,697.33,DISCONTINUED
PROD0935,Product_935,Grocery,969.64,ACTIVE
PROD0936,Product_936,Home,180.02,DISCONTINUED
PROD0937,Product_937,Grocery,518.91,ACTIVE
PROD0938,Product_938,Grocery,284.11,DISCONTINUED
PROD0939,Product_939,Grocery,970.95,ACTIVE
PROD0940,Product_940,Grocery,417.99,ACTIVE
PROD0941,Product_941,Electronics,797.33,ACTIVE
PROD0942,Product_942,Home,854.69,ACTIVE
PROD0943,Product_943,Clothing,43.77,DISCONTINUED
PROD0944,Product_944,Electronics,834.66,ACTIVE
PROD0945,Product_945,Electronics,447.93,ACTIVE
PROD0946,Product_946,Grocery,136.23,ACTIVE
PROD0947,Product_947,Electronics,945.6,ACTIVE
PROD0948,Product_948,Electronics,785.57,ACTIVE
PROD0949,Product_949,Electronics,648.82,ACTIVE
PROD0950,Product_950,Grocery,192.31,ACTIVE
PROD0951,Product_951,Home,824.26,DISCONTINUED
PROD0952,Product_952,Grocery,113.16,DISCONTINUED
PROD0953,Product_953,Grocery,189.16,ACTIVE
PROD0954,Product_954,Electronics,408.52,ACTIVE
PROD0955,Product_955,Home,952.35,DISCONTINUED
PROD0956,Product_956,Grocery,581.6,DISCONTINUED
PROD0957,Product_957,Clothing,961.69,DISCONTINUED
PROD0958,Product_958,Clothing,558.53,DISCONTINUED
PROD0959,Product_959,Clothing,128.68,ACTIVE
PROD0960,Product_960,Home,179.08,ACTIVE
PROD0961,Product_961,Clothing,995.1,ACTIVE
PROD0962,Product_962,Electronics,746.65,DISCONTINUED
PROD0963,Product_963,Clothing,25.53,ACTIVE
PROD0964,Product_964,Home,173.78,ACTIVE
PROD0965,Product_965,Home,56.39,ACTIVE
PROD0966,Product_966,Home,644.98,DISCONTINUED
PROD0967,Product_967,Electronics,544.58,ACTIVE
PROD0968,Product_968,Grocery,44.32,DISCONTINUED
PROD0969,Product_969,Home,175.32,ACTIVE
PROD0970,Product_970,Clothing,108.51,ACTIVE
PROD0971,Product_971,Home,35.01,DISCONTINUED
PROD0972,Product_972,Grocery,936.06,ACTIVE
PROD0973,Product_973,Electronics,213.62,DISCONTINUED
PROD0974,Product_974,Clothing,315.11,DISCONTINUED
PROD0975,Product_975,Grocery,569.62,DISCONTINUED
PROD0976,Product_976,Grocery,67.7,DISCONTINUED
PROD0977,Product_977,Electronics,465.39,ACTIVE
PROD0978,Product_978,Home,954.65,DISCONTINUED
PROD0979,Product_979,Clothing,786.81,DISCONTINUED
PROD0980,Product_980,Electronics,662.29,ACTIVE
PROD0981,Product_981,Grocery,751.08,ACTIVE
PROD0982,Product_982,Home,636.17,ACTIVE
PROD0983,Product_983,Electronics,389.48,ACTIVE
PROD0984,Product_984,Electronics,841.38,ACTIVE
PROD0985,Product_985,Grocery,742.63,DISCONTINUED
PROD0986,Product_986,Electronics,600.34,DISCONTINUED
PROD0987,Product_987,Clothing,947.0,ACTIVE
PROD0988,Product_988,Electronics,937.08,DISCONTINUED
PROD0989,Product_989,Grocery,598.27,DISCONTINUED
PROD0990,Product_990,Home,794.56,ACTIVE
PROD0991,Product_991,Clothing,139.48,ACTIVE
PROD0992,Product_992,Grocery,533.31,DISCONTINUED
PROD0993,Product_993,Clothing,787.59,ACTIVE
PROD0994,Product_994,Clothing,238.77,ACTIVE
PROD0995,Product_995,Grocery,655.53,ACTIVE
PROD0996,Product_996,Clothing,900.8,DISCONTINUED
PROD0997,Product_997,Home,500.41,DISCONTINUED
PROD0998,Product_998,Electronics,771.38,ACTIVE
PROD0999,Product_999,Electronics,289.9,DISCONTINUED
PROD1000,Product_1000,Grocery,518.06,DISCONTINUED
